15;1;0;1;Filozofia i Historia Matematyki;28;3;196.0
15;1;0;2; Podstawy negocjacji;28;2;196.0
15;1;0;3;Wiedza o nauce;28;2;196.0
15;1;0;4;Religie œwiata: cz³owiek a sacrum;28;2;196.0
15;1;0;5;Globalizacja. Nowe wyzwania wspó³czesnego œwiata;28;2;196.0
15;1;0;6;Wybrane Pakiety Informatyczne;42;5;294.0
15;1;0;7;Elementy Teorii Aproksymacji;56;6;392.0
15;1;0;8;Gry Kombinatoryczne;56;6;392.0
15;1;0;9;Kody Blokowe;28;4;196.0
15;1;0;10;Kombinatoryka Ekstremalna;28;2;196.0
15;1;0;11;Programowanie Liniowe;56;6;392.0
15;1;0;12;Równania Ró¿niczkowe Cz¹stkowe;56;6;392.0
15;1;0;13;Teoria Portfela i Zarz¹dzanie Ryzykiem;56;6;392.0
15;1;0;14;Wstêp do Zarz¹dzania Finansami;56;6;392.0
15;1;0;15;Topologia*;56;6;392.0
15;1;0;16;Algebra 2;56;6;392.0
15;1;0;17;Kryptografia;56;6;392.0
15;1;0;18;Programowanie Dyskretne;56;6;392.0
15;1;0;19;Programowanie Nieliniowe;56;6;392.0
15;1;0;20;Rachunek Prawdopodobieñstwa;56;6;392.0
15;1;0;21;Teoria Algorytmów;56;6;392.0
15;1;0;22;Combinatorial Designs;28;5;196.0
15;1;0;23;Symmetries and Solvability of Ordinary Differential Equations;28;3;196.0
15;1;1;1;Wstêp do Logiki i Teorii Mnogoœci;56;7;392.0
15;1;1;2;Analiza Matematyczna I;112;12;784.0
15;1;1;3;Algebra Liniowa z Geometri¹ I ;84;9;588.0
15;1;1;4;Elementy i Narzêdzia Informatyki;28;2;196.0
15;1;2;1;Analiza Matematyczna II;112;12;784.0
15;1;2;2;Algebra Liniowa z Geometri¹ II;84;10;588.0
15;1;2;3;Programowanie i Jêzyki Programowania I;56;6;392.0
15;1;2;4;Globalizacja. Nowe wyzwania wspó³czesnego œwiata;28;2;196.0
15;1;2;5;Przedmiot z zakresu nauk humanistycznych lub spo³ecznych(WH);28;2;196.0
15;1;3;1;Algebra;56;7;392.0
15;1;3;2;Analiza Matematyczna III;70;8;490.0
15;1;3;3;Programowanie i Jêzyki Programowania II;56;7;392.0
15;1;3;4;Równania Ró¿niczkowe;56;8;392.0
15;1;4;1;Wstêp do Rachunku Prawdopodobieñstwa;56;7;392.0
15;1;4;2;Wstêp do Matematyki Dyskretnej;56;7;392.0
15;1;4;3;Fizyka I;56;5;392.0
15;1;4;4;Wybrane Pakiety Informatyczne;42;5;294.0
15;1;4;5;Programowanie Liniowe;56;6;392.0
15;1;4;6;Gry Kombinatoryczne;56;6;392.0
15;1;5;1;Statystyka;56;2;392.0
15;1;5;2;Wstêp do Analizy Numerycznej;56;6;392.0
15;1;5;3;Fizyka II;56;4;392.0
15;1;5;4;seminarium licencjackie I;28;1;196.0
15;1;5;5;Algebra 2;56;6;392.0
15;1;5;6;Rachunek Prawdopodobieñstwa;56;6;392.0
15;1;5;7;Kryptografia;56;6;392.0
15;1;5;8;Programowanie Nieliniowe;56;6;392.0
15;1;5;9;Programowanie Dyskretne;56;6;392.0
15;1;5;10;Teoria Algorytmów;56;6;392.0
15;1;6;1;Ochrona w³asnoœci intelektualnej;5;0;35.0
15;1;6;2;seminarium licencjackie II;28;2;196.0
15;1;6;3;Filozofia i Historia Matematyki;28;3;196.0
15;1;6;4;Symmetries and Solvability of Ordinary Differential Equations;28;3;196.0
15;1;6;5;Combinatorial Designs;28;5;196.0
15;1;6;6;Topologia*;56;6;392.0
15;1;6;7;Elementy Teorii Aproksymacji;56;6;392.0
15;1;6;8;Gry Kombinatoryczne;56;6;392.0
15;1;6;9;Kombinatoryka Ekstremalna;28;2;196.0
15;1;6;10;Kody Blokowe;28;4;196.0
15;1;6;11;Programowanie Liniowe;56;6;392.0
15;1;6;12;Równania Ró¿niczkowe Cz¹stkowe;56;6;392.0
15;1;6;13;Teoria Portfela i Zarz¹dzanie Ryzykiem;56;6;392.0
15;1;6;14;Wstêp do Zarz¹dzania Finansami;56;6;392.0

