3;1;1;1;Edukacja ekologiczna;14;2
3;1;1;2;Matematyka I;84;9
3;1;1;3;Chemia;56;6
3;1;1;4;Geometria wykreœlna;28;3
3;1;1;5;Podstawy in¿ynierii i ochrony œrodowiska;28;2
3;1;1;6;Technologie informacyjne;28;2
3;1;1;7;Podstawy ekonomii;28;2
3;1;1;8;BHP i ergonomia;56;2
3;1;1;9;Hydrologia;28;2
3;1;1;10;Podstawy geologii i mineralogii;28;2
3;1;2;1;Prawo w ochronie œrodowiska;28;2
3;1;2;2;Matematyka II;56;6
3;1;2;3;Fizyka;56;6
3;1;2;4;Informatyczne podstawy projektowania;56;4
3;1;2;5;Grafika in¿ynierska i rysunek techniczny;28;3
3;1;2;6;Biologia i ekologia;56;4
3;1;2;7;Podstawy geodezji;28;3
3;1;2;8;Od górnictwa do geotechniki;28;2
3;1;2;9;Wszechœwiat - pocz¹tek, ewolucja, cz³owiek;28;2
3;1;2;10;Nurkowanie- historia i podbój g³êbin a eksploatacja podwodna;28;2
3;1;2;11;Jêzyk polski w technice;28;2
3;1;3;1;Mechanika p³ynów;42;4
3;1;3;2;Hydrogeologia;28;3
3;1;3;3;Gospodarka wodna i ochrona wód;28;2
3;1;3;4;Gospodarka odpadami;56;4
3;1;3;5;Technologie oczyszczania wody i œcieków;56;4
3;1;3;6;Fizyka II;28;3
3;1;3;7;Mechanika techniczna;28;3
3;1;3;8;Budownictwo ogólne;42;3
3;1;3;9;Ekonomika przedsiêbiorstwa;28;2
3;1;3;10;Ekonomika i organizacja procesów inwestycyjnych;28;2
3;1;3;11;Komunikacja interpersonalna;28;2
3;1;3;12;Spo³eczna odpowiedzialnoœæ biznesu;28;2
3;1;4;1;Czystsza produkcja;42;3
3;1;4;2;Ogrzewnictwo i ciep³ownictwo;42;3
3;1;4;3;Systemy informacji przestrzennej;28;4
3;1;4;4;Ochrona powietrza;28;2
3;1;4;5;Materia³oznawstwo;28;2
3;1;4;6;Wytrzyma³oœæ materia³ów;28;2
3;1;4;7;Termodynamika techniczna;42;4
3;1;4;8;Technika ch³odnicza i klimatyzacyjna;42;4
3;1;4;9;Podstawy biotechnologii w in¿ynierii œrodowiska;28;3
3;1;4;10;Chemia œrodowiska;28;3
3;1;4;11;In¿ynieria elektryczna;28;2
3;1;4;12;Metody wspomagania decyzji;28;2
3;1;5;1;Ocena oddzia³ywania na œrodowisko;56;4
3;1;5;2;Metrologia i monitoring;56;4
3;1;5;3;Mechanika gruntów i geotechnika;28;3
3;1;5;4;Wentylacja i klimatyzacja pomieszczeñ;56;5
3;1;5;5;Instalacje wentylacyjne i klimatyzacyjne;28;2
3;1;5;6;Maszyny do robót ziemnych;28;2
3;1;5;7;Automatyka i sterowanie w klimatyzacji;42;5
3;1;5;8;Przetwarzanie surowców i odpadów;56;5
3;1;5;9;Planowanie przestrzenne i architektura krajobrazu;56;5
3;1;5;10;Stacje i urz¹dzenia pomiarowe;56;5
3;1;6;1;Praktyka technologiczna;0;4
3;1;6;2;Ochrona w³asnoœci intelektualnej;14;1
3;1;6;3;Budowle ziemne i hydrotechniczne;28;2
3;1;6;4;Techniki odzysku i unieszkodliwiania odpadów;56;5
3;1;6;5;Rekultywacja i rewitalizacja;56;3
3;1;6;6;Ochrona dziedzictwa przemys³owego;56;3
3;1;6;7;Projektowanie wentylacji i klimatyzacji;56;5
3;1;6;8;Maszyny i urz¹dzenia w przetwórstwie odpadów;42;5
3;1;6;9;Wykonywanie i przebudowa sk³adowisk;42;5
3;1;6;10;Systemy komputerowe w monitoringu œrodowiska;42;5
3;1;7;1;Projekt dyplomowy in¿ynierski;0;15
3;1;7;2;Instalacje i sieci sanitarne;42;4
3;1;7;4;Applied Geomechanics;28;3
3;1;7;5;Hydraulics of Water Wells;28;3
3;1;7;6;Introduction to Rock Mechanics;28;3
3;1;7;7;Material engineering In underground and geotechnical construction;28;3
3;1;7;8;Mine Water and Environment;28;3
3;1;7;9;Mining & Economy;28;3
3;1;7;10;Mining & Environment;28;3
3;1;7;11;Mining & Reclamation;28;3
3;1;7;12;Komputerowy program u¿ytkowy w wentylacji;14;3
3;1;7;13;Komputerowy program u¿ytkowy w gospodarce odpadami;14;3
3;1;7;14;Komputerowy program u¿ytkowy w rewitalizacji;14;3
3;1;7;15;Komputerowy program u¿ytkowy w monitoringu œrodowiska;14;3

