11;1;1;1;Zarys górnictwa otworowego  ;28;2;280.0
11;1;1;2;Górnictwo;28;3;280.0
11;1;1;3;Geologia;84;5;840.0
11;1;1;4;BHP i ergonomia I;42;3;420.0
11;1;1;5;Matematyka I ;56;7;560.0
11;1;1;6;Chemia;42;4;420.0
11;1;1;7;Geometria i grafika in¿ynierska   ;28;3;280.0
11;1;1;8;Technologie informacyjne  ;28;3;280.0
11;1;2;1;Fizyka I;56;5;560.0
11;1;2;2;Geologia z³ó¿ wêglowodorów     ;28;3;280.0
11;1;2;3;Ochrona œrodowiska      ;56;4;560.0
11;1;2;4;Matematyka II  ;56;7;560.0
11;1;2;5;Informatyka  ;42;3;420.0
11;1;2;6;Chemia organiczna       ;28;5;280.0
11;1;2;7;Mechanika;42;3;420.0
11;1;3;1;Fizyka  II  ;56;7;560.0
11;1;3;2;Geofizyka;42;4;420.0
11;1;3;3;Wiertnictwo ;56;5;560.0
11;1;3;4;Elektrotechnika;28;2;280.0
11;1;3;5;Matematyka stosowana    ;56;4;560.0
11;1;3;6;Wytrzyma³oœæ materia³ów;28;3;280.0
11;1;3;7;Mechanika p³ynów  ;42;5;420.0
11;1;4;1;Ekonomika i zarz¹dzanie inwestycjami  ;56;3;560.0
11;1;4;2;Geoin¿ynieria;42;5;420.0
11;1;4;3;Geomechanika;42;3;420.0
11;1;4;4;Hydrogeologia i geologia in¿ynierska;42;5;420.0
11;1;4;5;Podstawy konstrukcji maszyn    ;56;3;560.0
11;1;4;6;Termodynamika;56;5;560.0
11;1;5;1;Przep³ywy p³ynu w z³o¿ach  ;28;3;280.0
11;1;5;2;Podstawy In¿ynierii z³o¿owej  ;42;6;420.0
11;1;5;3;Podstawy gazownictwa ziemnego;42;5;420.0
11;1;5;4;Horyzontalne przewierty sterowane                                 ;28;3;280.0
11;1;5;5;Eksploatacja z³ó¿ wód podziemnych;28;3;280.0
11;1;5;6;Ochrona w³asnoœci intelektualnych (Przedmiot spo³eczny 1);28;2;280.0
11;1;5;7;Prawo geologiczne, górnicze, wodne i budowlane      ;56;5;560.0
11;1;5;8;Eksploatacja i zagospodarowanie z³ó¿ geotermalnych;28;2;280.0
11;1;5;9;Niekonwencjonalny gaz ziemny;28;2;280.0
11;1;5;10;Technologie skroplonego gazu ziemnego LNG;28;2;280.0
11;1;6;1;Podstawy eksploatacji z³ó¿ gazu     ;42;5;420.0
11;1;6;2;Podstawy eksploatacji z³ó¿ ropy   ;42;5;420.0
11;1;6;3;Eksploatacja otworowa z³ó¿ surowców sta³ych;42;3;420.0
11;1;6;4;Magazynowanie i transport ropy    ;28;3;280.0
11;1;6;5;Technologia p³ynów wiertniczych                                          ;28;3;280.0
11;1;6;6;Technologie uszczelniania górotworu  ;28;3;280.0
11;1;6;7;Geoenergetyka;28;2;280.0
11;1;6;8;Ocena oddzia³ywania inwestycji na œrodowisko;28;2;280.0
11;1;7;1;Kierunki rozwoju górnictwa otworowego (przedmiot w j. angielskim dla visiting professors);56;4;560.0
11;1;7;2;Komputerowa symulacja z³ó¿;56;5;560.0
11;1;7;3;Automatyzacja i pomiary w kopalnictwie otworowym  ;28;3;280.0
11;1;7;4;Stymulacja otworów ropnych;28;3;280.0
11;1;7;5;Podziemne magazynowanie gazu;28;3;280.0
11;1;7;6;Transport i dystrybucja gazu;56;5;560.0
11;1;7;7;Testowanie odwiertów I;28;3;280.0
11;1;7;8;Kierunki rozwoju górnictwa otworowego (przedmiot w j. angielskim dla visiting professors);56;4;560.0
11;1;7;9;Dystrybucja wód;56;5;560.0
11;1;7;10;Geochemia œrodowiska  ;28;3;280.0
11;1;7;11;Niekonwencjonalne Ÿród³a energii;28;3;280.0
11;1;7;12;Kierunki rozwoju górnictwa otworowego (przedmiot w j. angielskim dla visiting professors);56;4;560.0
11;1;7;13;Rekonstrukcje i likwidacja otworów;28;3;280.0
11;1;7;14;Projektowanie otworów wiertniczych;42;3;420.0
11;1;7;15;Technologia wiercenia otworów ;42;5;420.0
11;1;7;16;Kierunki rozwoju górnictwa otworowego (przedmiot w j. angielskim dla visiting professors));56;4;560.0

